          DH  INJV           Xt           Mt          XMt          NDH
     0.55952   0.1      0.00000      0.00000      0.00000      0.00000
     0.07900   1.5      0.00000      0.00000      0.00000      0.00000
    -0.06655   1.5      0.00000      0.00000      0.00000      0.00000
     0.00217   1.5      0.00000      0.00000      0.00000      0.00000
     0.26785   1.5      0.00000      0.00000      0.00000      0.00000
     0.24746   1.5      0.00000      0.00000      0.00000      0.00000
     0.17079   1.5      0.00000      0.00000      0.00000      0.00000
     0.17847   1.5      0.00000      0.00000      0.00000      0.00000
     0.10895   1.5      0.00000      0.00000      0.00000      0.00000
     0.08212   1.5      0.00000      0.00000      0.00000      0.00000
     0.08834   1.5      0.00000      0.00000      0.00000      0.00000
     0.10441   1.5      0.00000      0.00000      0.00000      0.00000
    -0.03220   1.5      0.00000      0.00000      0.00000      0.00000
     0.04105   1.5      0.00000      0.00000      0.00000      0.00000
     0.66102   1.5      0.00000      0.00000      0.00000      0.00000
     0.27874   1.5      0.00000      0.00000      0.00000      0.00000
     0.29113   1.5      0.00000      0.00000      0.00000      0.00000
     0.24463   1.5      0.00000      0.00000      0.00000      0.00000
     0.17967   1.5      0.00000      0.00000      0.00000      0.00000
     0.12437   1.5      0.00000      0.00000      0.00000      0.00000
     0.13429   1.5      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
