          DH  INJV           Xt           Mt          XMt          NDH
     0.44395   0.1      0.00000      0.00000      0.00000      0.00000
     4.55285   1.5      0.00000      0.00000      0.00000      0.00000
     4.52595   1.5      0.00000      0.00000      0.00000      0.00000
     4.48473   1.5      0.00000      0.00000      0.00000      0.00000
     4.40709   1.5      0.00000      0.00000      0.00000      0.00000
     4.35392   1.5      0.00000      0.00000      0.00000      0.00000
     4.24240   1.5      0.00000      0.00000      0.00000      0.00000
     4.07192   1.5      0.00000      0.00000      0.00000      0.00000
     3.78637   1.5      0.00000      0.00000      0.00000      0.00000
     3.28635   1.5      0.00000      0.00000      0.00000      0.00000
     2.67399   1.5      0.00000      0.00000      0.00000      0.00000
     2.16606   1.5      0.00000      0.00000      0.00000      0.00000
     1.86104   1.5      0.00000      0.00000      0.00000      0.00000
     1.72081   1.5      0.00000      0.00000      0.00000      0.00000
     1.66293   1.5      0.00000      0.00000      0.00000      0.00000
     1.68399   1.5      0.00000      0.00000      0.00000      0.00000
     1.57836   1.5      0.00000      0.00000      0.00000      0.00000
     1.66880   1.5      0.00000      0.00000      0.00000      0.00000
     1.66407   1.5      0.00000      0.00000      0.00000      0.00000
     1.66124   1.5      0.00000      0.00000      0.00000      0.00000
     1.66447   1.5      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
