          DH  INJV           Xt           Mt          XMt          NDH
     0.04724   0.2      0.00000      0.00000      0.00000      0.00000
     0.27909   3.0      0.00000      0.00000      0.00000      0.00000
     0.70543   3.0      0.00000      0.00000      0.00000      0.00000
     0.30595   3.0      0.00000      0.00000      0.00000      0.00000
    -0.07272   3.0      0.00000      0.00000      0.00000      0.00000
     0.16431   3.0      0.00000      0.00000      0.00000      0.00000
     0.31057   3.0      0.00000      0.00000      0.00000      0.00000
    -0.35307   3.0      0.00000      0.00000      0.00000      0.00000
    -0.43068   3.0      0.00000      0.00000      0.00000      0.00000
    -0.04470   3.0      0.00000      0.00000      0.00000      0.00000
    -0.10748   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
